--- DIAGNOSING FOLDER LOCK ON: C:\Users\user\AppData\Local\Programs\Study Tracker ---
Current Time: 2026-05-28 01:51:53
FAIL: Folder is locked. Error: The process cannot access the file because it is being used by another process.

--- ALL RUNNING PROCESSES ---
PID: 43252 | Name: Adobe Crash Processor | Company: Adobe Inc. | Path: C:\Program Files\Adobe\Adobe Creative Cloud Experience\js\node_modules\adobe-cr\build\Release\Adobe Crash Processor.exe
PID: 49184 | Name: msedgewebview2 | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe
PID: 53208 | Name: msedgewebview2 | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe
PID: 54996 | Name: msedgewebview2 | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe
PID: 56548 | Name: msedgewebview2 | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe
PID: 6036 | Name: MsMpEng | Company:  | Path: 
PID: 5964 | Name: mysqld | Company:  | Path: 
PID: 32736 | Name: mysqld | Company:  | Path: c:\xampp\mysql\bin\mysqld.exe
PID: 18328 | Name: NearbyDevices | Company: Samsung Electronics Co., Ltd. | Path: C:\Program Files\WindowsApps\SAMSUNGELECTRONICSCoLtd.SamsungMyDevices_2.5.19.0_x64__wyx1vj98g3asy\NearbyDevices\NearbyDevices.exe
PID: 11640 | Name: NisSrv | Company:  | Path: 
PID: 8688 | Name: node | Company: Node.js | Path: C:\Program Files\Common Files\Adobe\Creative Cloud Libraries\libs\node.exe
